Intercept_params,sex[T.Mujer]_params,t_loc[T.Urbano]_params,emp_ppal[T.informal]_params,emp_ppal[T.formal]_params,anios_esc_params,exp_params,np.square(exp)_params,R2,Fecha,Intercept_bse,sex[T.Mujer]_bse,t_loc[T.Urbano]_bse,emp_ppal[T.informal]_bse,emp_ppal[T.formal]_bse,anios_esc_bse,exp_bse,np.square(exp)_bse
1.404991155415342,-0.12566196514369876,0.2049999456452013,0.6097934524546741,0.7951977029606689,0.07740840027956947,0.026498712055165033,-0.00028074096255810367,0.2563450556829012,2008-10-01,0.007224232014493732,0.004212806836038431,0.005890898802131282,0.0036404818616078225,0.004775591700904775,0.0005654102362528015,0.00047318436122959124,6.718703207126026e-06
1.4079396428984654,-0.13388417310442094,0.21718105669113477,0.6093506185928941,0.7985890243055743,0.0769903981749101,0.02616506714179242,-0.0002803213338107393,0.2571468780564805,2009-01-01,0.007393349749727234,0.004268685279043779,0.005925771245112081,0.00369893602481242,0.004891303137804026,0.0005754325551344087,0.0004812189138773452,6.778993887096847e-06
1.4270736846574943,-0.12704451598042327,0.2030010176723937,0.6143725441451299,0.8127011405123654,0.07666427537077355,0.025763497711012124,-0.00026774131468031154,0.2415839325587359,2009-04-01,0.0077174042347374315,0.004442976888361436,0.006120363526256341,0.003846769967093719,0.005109127254806734,0.0006041460503264821,0.0005001007196858497,7.022719601483328e-06
1.4097054907548854,-0.1199102243455628,0.21366695424873183,0.6082197842548337,0.8014857065000515,0.07361051820039785,0.026241530270896513,-0.00028609857230998465,0.2371824629891156,2009-07-01,0.00759458872500592,0.004379602716198799,0.006050997488175396,0.003799247684413857,0.005026322116611124,0.0006006649376416373,0.0004898014940950951,6.864824762183544e-06
1.4121286419034655,-0.10683549881812596,0.20413971340131293,0.6198017611671011,0.7923268807363614,0.07556442893240795,0.02504957353901243,-0.00026377140120780476,0.23715233902585342,2009-10-01,0.007449299143568027,0.004320694330153171,0.005941601914386242,0.003715901476382614,0.004956571241005026,0.0005895200243162732,0.00048373108957636666,6.825169712425942e-06
1.3932188243712225,-0.10673762779883965,0.18770205450762179,0.6004737832567819,0.7927450411144424,0.07676545796304596,0.025971930849361176,-0.0002685952958583923,0.24637971081319354,2010-01-01,0.007361766250017721,0.004260173070290573,0.005854358525750243,0.003680800296375062,0.00487760231064829,0.0005793214015461087,0.00047889339829345956,6.746765995533673e-06
1.3998472062621579,-0.10582576586717993,0.19414418857668472,0.6053964514624148,0.7944507547997431,0.07709335493799267,0.025511038923091308,-0.0002629436556704198,0.2440100675733271,2010-04-01,0.007339170946252144,0.0042531313574222015,0.0058439344500317925,0.003685617807466384,0.004861033395663068,0.0005813494857396982,0.00047834252918319486,6.753491054223627e-06
1.3995118171076628,-0.10881556050340598,0.21160347143160502,0.6078621604686069,0.7916496566390566,0.07555097063718845,0.025229826575455066,-0.00026146136580077926,0.2345036152703649,2010-07-01,0.00748494144830427,0.004334199219871252,0.0059610620370836725,0.0037613370718615233,0.004941235691506851,0.0005968296215404766,0.00048434766805432767,6.8532491433598365e-06
1.3992499157949627,-0.10449241268083925,0.20016184013478633,0.5995819909749888,0.7996679248199756,0.07492904120381234,0.024935257955201344,-0.0002651361100727546,0.24472884205692247,2010-10-01,0.00736932396420222,0.004264432679686644,0.005824750578338093,0.0037031286982953963,0.004871590695694702,0.0005861742558256126,0.0004835736993653671,6.885448646018368e-06
1.3977565290272633,-0.10527140337292837,0.2012148705958352,0.6019474385932396,0.7958090904340229,0.0744261929872493,0.025041329975905004,-0.00025666493806082523,0.24430089321729498,2011-01-01,0.007322021063488677,0.004222010324059801,0.005733240210971435,0.0036704698863194098,0.004837201603349512,0.0005790124976925655,0.0004815465502640255,6.8469704049108e-06
1.430394384133738,-0.10029168772494086,0.19896144929078588,0.6246636735796939,0.8057307105540414,0.0734517293891243,0.024206906431007633,-0.00024960854361360293,0.23144207742957357,2011-04-01,0.007376852660363924,0.004266935294062773,0.005803224296056209,0.0037030286918886537,0.004876615996889379,0.0005876932073904511,0.00048275210041541684,6.8447416928914225e-06
1.4014281316870574,-0.10197488077489945,0.21141222099993545,0.6153767926885775,0.7860513389984792,0.07274334124936654,0.025502367638171968,-0.0002666801210645006,0.22725247192066333,2011-07-01,0.007403376178009198,0.004295122234065638,0.005843054289283662,0.003728721067833296,0.004884262125280865,0.0005938131137712467,0.00048371874799325133,6.8489122141236865e-06
1.4034416162490357,-0.09271143011671437,0.2002249508309177,0.6150506148026983,0.7883910014463362,0.07346708345458117,0.024641157303790334,-0.0002569591241630265,0.22832020391090568,2011-10-01,0.007274487412641579,0.004219977483864054,0.0057128959130568315,0.0036460371695376903,0.004826715803376989,0.0005872053880171016,0.0004750731635382483,6.764743543430938e-06
1.383656246066082,-0.08756062666559712,0.18552938685080014,0.6030810023615736,0.7805752437045081,0.0750746720143868,0.02549995203949097,-0.0002619806363618568,0.23642842159854138,2012-01-01,0.007271166884920218,0.004179633873743927,0.005673564615575681,0.0036406037055228186,0.0048135550828169536,0.0005802566767148344,0.000470120421753786,6.652067512860603e-06
1.4096475330243095,-0.09725598575399727,0.2025476940584487,0.6165516148400575,0.7930959181842494,0.07503692948301464,0.024117619658294075,-0.00024523421200418845,0.22973419587825372,2012-04-01,0.007346747485558257,0.004238481288109014,0.0057511562248071585,0.0036990835717161667,0.004847255563631789,0.0005904764363766888,0.00047555936291294125,6.737846219675539e-06
1.4047898469974422,-0.09550007658400007,0.19488629924219536,0.6199868611616065,0.7848029858358372,0.07340886822270115,0.023957761570697945,-0.00024326205863444138,0.21978164011514267,2012-07-01,0.007374735937361226,0.004257333557490146,0.005765757308532974,0.0037082935126215716,0.0048667187098949015,0.0005956662781489827,0.0004725988709998428,6.6904242762638625e-06
1.379164871420037,-0.09322713091528617,0.19539530265183339,0.5995487096048102,0.7796161618152281,0.07644041851670176,0.024512533626534147,-0.00025171240304578936,0.23716397728171823,2012-10-01,0.0074517064850506175,0.004279528386390863,0.0058008131076521694,0.003750368864528298,0.004915398984797185,0.0005962545697448259,0.0004841706628181129,6.895633273930696e-06
1.404958809850712,-0.09346977414290422,0.2087890911018666,0.610439113203834,0.7945196966468785,0.07342504897349907,0.02331160228978099,-0.00022990534387208424,0.2286983991168693,2013-01-01,0.0074841958260261155,0.0042642938212302355,0.005816650088112939,0.0037651862404684258,0.0049101711581546895,0.0005963825062986652,0.00048493527669990694,6.88526703549711e-06
1.4030707407482148,-0.09544144141572761,0.20182166569836135,0.6126869091523174,0.7903838315958989,0.07477889609779699,0.02319858506624863,-0.00023361777365693272,0.22892584791922788,2013-04-01,0.0074898813136289695,0.004246744834824966,0.005902950426275757,0.003781995394699037,0.004897291987694424,0.000596998703795185,0.00048550660070439586,6.915219634545734e-06
1.3948383957957047,-0.09699501760381478,0.2091656459412583,0.6099855175253761,0.7848528782703295,0.07213910367207586,0.024556154053926013,-0.00025573590114404197,0.2169861086925785,2013-07-01,0.007599215390034427,0.004285106670117027,0.0060402279068548425,0.003833652900618072,0.00495005561866706,0.0006054486771211986,0.0004877370378954912,6.948483363772296e-06
1.3687825113619447,-0.08841168046572796,0.20033219794485246,0.6065565466356568,0.7622259647262886,0.07628135034327717,0.02391572811300477,-0.0002418960618125817,0.23198897999318469,2013-10-01,0.007330234565014636,0.004110150384803715,0.005888124221694869,0.00368043602303306,0.004790105172650383,0.000577986126040827,0.00046837366799890246,6.671719382220591e-06
1.3694677171424874,-0.09611278920177811,0.23281362944124429,0.5997085218425269,0.7697591952999603,0.07470129273124075,0.022957550285219924,-0.00022885638263042584,0.2309617920451006,2014-01-01,0.007434824927818458,0.004137458934791504,0.005917231603110421,0.003737589841642313,0.004824916543418594,0.0005836626722548203,0.00047462901152534834,6.7538518696314966e-06
1.3854350757563125,-0.08310632504799517,0.21071270520484803,0.6126043847413519,0.7728306910149618,0.07509522435023656,0.0227664613819618,-0.00022825495292176252,0.22813463816349855,2014-04-01,0.007428718924148657,0.004150578457756829,0.00593540161791119,0.0037405326187630525,0.004829072118282944,0.0005839509023886867,0.00047587533245914236,6.765705529967685e-06
1.3717404873466088,-0.09126958765003068,0.21294182763797945,0.6065817951552244,0.7651586921913851,0.07433134747654045,0.0230996459504931,-0.00023376512352658375,0.2247987322798658,2014-07-01,0.007399692146633346,0.0041538077786788235,0.005928130859793459,0.003731508135249972,0.004808647186861208,0.0005885727845948342,0.00047256422635004496,6.737812788434706e-06
1.3674987457841237,-0.07599130629707643,0.20916266391996952,0.6013260812328504,0.7661726645512701,0.07460754022019156,0.02232627779441207,-0.0002225207586656006,0.23509032419529285,2014-10-01,0.0071840698805682385,0.004028473905102179,0.005738968017480427,0.0036293656490337537,0.004666268509004499,0.0005662565108197181,0.0004622097949186753,6.584972414090753e-06
1.3742110993839851,-0.0959076961773743,0.20849638650586236,0.6030196666360251,0.7711914327479613,0.07464243288878111,0.023220411587317306,-0.00023263894677878405,0.23126706480805836,2015-01-01,0.007309352552644536,0.0040731247564945545,0.005796771910766308,0.0036839756397653543,0.004737632492481665,0.0005753037967421035,0.00047078898273670834,6.711417025011558e-06
1.4317810137195883,-0.09945027935882766,0.19520699881255413,0.6313616943659012,0.8004193193536886,0.07294893824297594,0.020749407487624005,-0.0002005476419422821,0.22115443351467678,2015-04-01,0.007275598128297974,0.004054949026243911,0.005778504413136624,0.0036660764455101152,0.004719013860455694,0.0005768689897927207,0.0004668076719310474,6.662060446129746e-06
1.4182456349660273,-0.0946737220778618,0.2094630846622659,0.6248179684268829,0.7934276665391435,0.07088411221748987,0.02187702710561786,-0.00021956981632662497,0.21671034106217235,2015-07-01,0.007287006252321885,0.004091500141437779,0.005816637691437889,0.0036735646809526188,0.004733919102254122,0.0005846850500744109,0.0004651652352273818,6.639835077965371e-06
1.4191000399163438,-0.0848133596678537,0.20219664402224646,0.6245925413921481,0.7945074985241956,0.07162817937690479,0.022044164196639113,-0.00022399607482772983,0.21816651208155435,2015-10-01,0.007305562368538478,0.00410492689536924,0.005778085701939284,0.0036780132253365415,0.004766431189549887,0.000586924736064052,0.0004691596876855192,6.715968982905252e-06
1.4472784750314494,-0.09376970267034766,0.19337335131247857,0.6346982284554352,0.8125802465760144,0.0709502546249473,0.021639510669670632,-0.00021857455569129942,0.21713319896646732,2016-01-01,0.007410255160871332,0.004134801388758295,0.005838023738829309,0.003721608153081606,0.004819676486102635,0.0005880383527070434,0.0004772813621084927,6.832926149361382e-06
1.440883189601287,-0.0872439423973141,0.20382931162240073,0.6398317406175587,0.8010514489837268,0.07116907413511256,0.020838190962862616,-0.00021215213264339064,0.22175283724944916,2016-04-01,0.007225833124575796,0.0040280653652665435,0.005697437357649164,0.0036272920743512117,0.004706937160310105,0.000574879382520014,0.0004624102483063879,6.606992747422026e-06
1.466771079804822,-0.09425018131825239,0.19983100090767725,0.657219553742617,0.8095515260622029,0.06835338687173312,0.020897815717355973,-0.00021567302007159173,0.20350129552549623,2016-07-01,0.00732156383832397,0.0040930887256300985,0.005794675987626043,0.003684198761333722,0.004760017464877105,0.0005918488356867407,0.00046647667097185735,6.698822609263606e-06
1.4742003572481177,-0.09270698812629485,0.18962077190786258,0.6559329411068298,0.8182674161412865,0.06955956250518996,0.01940275400240898,-0.00018757269719506427,0.21182370552874585,2016-10-01,0.007224224504050228,0.004030623132421664,0.005647483642778372,0.0036308839062131576,0.004705853566818837,0.0005810063741921161,0.00046282791958044165,6.628921725070934e-06
1.4516742463253045,-0.08535112154499291,0.19689917598854478,0.6418447990976931,0.8098294472276112,0.06954681082346656,0.019885772404730852,-0.00019073937619564705,0.21353515659453226,2017-01-01,0.007255021266521451,0.004040630806820306,0.0056820362229939685,0.003635975745658125,0.004723632441117551,0.0005800130536639259,0.00046623690415225824,6.696316532321585e-06
1.4751638039790866,-0.09241839399310299,0.19092589133579663,0.6566710115578696,0.8184927924212195,0.06982651089609167,0.019629299215095722,-0.0001941304795155654,0.2073058849330749,2017-04-01,0.007355934114734251,0.00408907840034337,0.005810896599229074,0.0036952858161408645,0.004776901410110261,0.0005897137074308178,0.00046718029783439173,6.6855939914148716e-06
1.4753892513532851,-0.09053388673179291,0.20833723173634877,0.6581972912529008,0.8171919601003832,0.06586346884422807,0.019926557433820345,-0.00020248811389637195,0.19418252175123218,2017-07-01,0.007465202464521163,0.004161258196726079,0.00587505516261686,0.0037413765553741965,0.004856867964218726,0.0006041863315587523,0.00047116869717617275,6.744348077697744e-06
1.487437667518429,-0.08277918391279372,0.19203642391110842,0.6649870353413481,0.8224506321770824,0.06661253309074781,0.018859510851736386,-0.00018705966518937987,0.19768614936275075,2017-10-01,0.007299174508926579,0.0040692824919184726,0.0057646776633944585,0.0036626739888036175,0.0047464547523976735,0.0005883132921411217,0.0004609885077965079,6.627014640806952e-06
1.4798812837740287,-0.09631414473686123,0.20326245463644968,0.6587408288823327,0.8211404548916977,0.06670255421033197,0.01944022050834337,-0.00019406615016447272,0.20182010172926934,2018-01-01,0.007307502838848721,0.004067496309247274,0.005706073441748973,0.0036724894768133437,0.004740169606214826,0.0005879371174968127,0.0004614772220371198,6.609600097996716e-06
1.5175301847271685,-0.08895884277160318,0.19733951683746456,0.677029583899838,0.84050060082733,0.06589678574353798,0.01807791457032698,-0.00017874358481451686,0.19526603302703116,2018-04-01,0.007328840057002916,0.0040787511666849725,0.005773439780035843,0.003685342520034705,0.004754643587314508,0.0005890272753109627,0.00046284576100537463,6.659386145994404e-06
1.4886861309854666,-0.09585045516123225,0.22027754690831267,0.6652957915685194,0.8233903394169481,0.06498351136917074,0.018870792723905135,-0.00019282359956677346,0.19627762318747566,2018-07-01,0.0073194650262421316,0.004080418845791116,0.005795342994466579,0.003684936290881786,0.004744222869383068,0.0005915629871939047,0.00045936653134763316,6.602114521766787e-06
1.4911757194149644,-0.0844756463232545,0.20507538607112646,0.6669744184861508,0.8242013009288177,0.06605484024186879,0.018780263620627326,-0.00019584681130769936,0.19536892682354623,2018-10-01,0.007345619797915633,0.004074512503924842,0.005802023429592376,0.0037082655778893077,0.004747814999203484,0.0005912753949883594,0.00046276646327687306,6.661411613291423e-06
1.5042648713198248,-0.10180906119117818,0.21588292654473795,0.6669527464164824,0.8373121249033437,0.06445779531876415,0.01963482596909821,-0.0002071636643815403,0.1957111795031914,2019-01-01,0.007214058852035297,0.003978072608401568,0.005702847601816357,0.0036278929507948658,0.004657892218511237,0.0005778866030049303,0.0004520971383323301,6.5020490541141555e-06
1.5255552911666652,-0.098392951798237,0.21668188992324794,0.6868359687324647,0.838719322434197,0.0640666658649664,0.018573616448851853,-0.00019470719657557097,0.18389100859713559,2019-04-01,0.007243924168092629,0.003982547274043591,0.005782309998376333,0.0036534031701508747,0.00466887581533506,0.0005815389315390674,0.0004540387134623458,6.546586359551092e-06
1.5060524521415997,-0.08983192535234744,0.23791310011839056,0.6818759941039982,0.824176458037601,0.06279552153655886,0.019435630406027932,-0.00020758673525711588,0.18006441873100165,2019-07-01,0.007228075661607741,0.00397889962953657,0.005799471755540829,0.003650284100419119,0.004647278889655254,0.0005819162241968918,0.0004494383961846086,6.477146547922376e-06
1.505908131006107,-0.08516791886287658,0.20627661092331895,0.6820533929108024,0.8238547380953043,0.06595763162960992,0.01921256188015525,-0.00019884235125375673,0.1931051932015917,2019-10-01,0.007040675519570006,0.003863716328655508,0.005622480432705701,0.0035469937592882464,0.004540378607843722,0.0005626688365197683,0.0004391506880501967,6.3244373055191525e-06
1.5023839203029619,-0.08779629699418319,0.2250153066179883,0.6696122174566722,0.8327717028462926,0.06478281834084684,0.020166203415616063,-0.00021305270494419154,0.18920725679995043,2020-01-01,0.007187867792293441,0.0039166079477385716,0.005753953567631236,0.0036062511343184626,0.004634076563570081,0.0005682037630083827,0.00044668838886629695,6.435567141916639e-06
1.4697374893564792,-0.07159784932498141,0.19855690218458777,0.6554300869619343,0.8143074023945445,0.06977180221793788,0.02049505274735265,-0.0002002163493479213,0.18256873364925785,2020-07-01,0.00965097483535453,0.005247583813955555,0.007723951168079791,0.004822532862411306,0.00620474455399827,0.0007588637155182686,0.0006071220911035624,8.862989885255712e-06
1.5021408055827206,-0.08095245623413853,0.1779647407517208,0.6652294335156466,0.8369113720670722,0.06811593432757312,0.01995854812746487,-0.00019294849978998324,0.18203610927912373,2020-10-01,0.0083205965284564,0.004510769637065384,0.0067450172855757365,0.004162380866812169,0.005358558886309934,0.0006532603870011148,0.0005225351317463689,7.647996506040127e-06
1.485609354799451,-0.075289945223653,0.18816612250490616,0.6528348283420677,0.8327745264573848,0.06832514647707956,0.020708941087253716,-0.00020813615083157164,0.1866337640952841,2021-01-01,0.008403362706745998,0.004564463649485593,0.006752908421343518,0.004187987620508071,0.005423415147941787,0.0006621619257683902,0.0005291991766186565,7.747515797396267e-06
1.52134546448903,-0.07829914406515316,0.15508311160775068,0.6805272333589132,0.840818231130118,0.0666948350382963,0.021316535364640028,-0.00022271184820352692,0.17727312407158635,2021-04-01,0.007816490625507072,0.004257969712532734,0.00635192311014299,0.003902599303020602,0.005047798637811958,0.0006192145766451156,0.0004903406961609899,7.196536889800256e-06
1.5217482212773372,-0.08472326436788327,0.1851158811755704,0.6817573964741792,0.839990824803157,0.0646293733074668,0.02020857970582923,-0.00020689659076231974,0.16815236837331027,2021-07-01,0.007447825539652881,0.004113866975598423,0.005822638155087299,0.0037171023808660296,0.004840731544910946,0.0006043505270147717,0.00046952714512516017,6.88713897777234e-06
1.5302059905704053,-0.08055807637394603,0.1902008674183273,0.6878885183343216,0.8423174722360838,0.06405820959916331,0.018711397586379255,-0.00018714350068111378,0.17379193317369046,2021-10-01,0.007132130772126745,0.0039344495119174655,0.005542075870286842,0.0035704364737589706,0.004629594174543369,0.0005741579204370785,0.0004502064061122511,6.566487947712641e-06
1.5499384523498776,-0.09111820206430711,0.1785351397538375,0.6876924710049592,0.862245981344915,0.06261575478227059,0.01929086688918936,-0.00020112519639189363,0.17824294333024204,2022-01-01,0.007431030979712522,0.004043548858515185,0.005836130968798482,0.0037040913940520033,0.004804923669320036,0.000591450354534833,0.00046919352134910865,6.863724565106617e-06
1.6043479958872735,-0.09798408041618743,0.17016991440973595,0.7175759780326514,0.8867720178546223,0.060403897820016685,0.01755894408005176,-0.0001851176803701349,0.17045724834139941,2022-04-01,0.0073166748883981385,0.003974890605693772,0.0058184658567283646,0.0036529875517277094,0.004732685761671437,0.0005804112056095674,0.0004594588238008554,6.708106144146134e-06
1.6022248737599394,-0.09799972402766612,0.1710626591882063,0.7211409238141113,0.8810839499458322,0.060320796414586535,0.01650220223285897,-0.00016975782015563203,0.16888906704696738,2022-07-01,0.007347913964892576,0.00399651891015518,0.005848064886164776,0.00366209536639987,0.004754840447274383,0.0005851948489580457,0.00046145341458412323,6.748007415282161e-06
1.5984845008796555,-0.09708078600050127,0.18616682779191152,0.7236631646229721,0.8748213362566846,0.05939988553865596,0.017207556975192724,-0.0001817354725576945,0.17008906486056585,2022-10-01,0.007194118320631223,0.003918382352459483,0.005737249646954388,0.003602365708526601,0.004648505282231479,0.000572003459608572,0.00045118106870741014,6.576955741142203e-06
1.6060481178818307,-0.08855005061766465,0.17500403348765614,0.7199520807368431,0.8860960371449879,0.060565724757824346,0.017546400701839167,-0.00018930156239519114,0.17562121179769608,2023-01-01,0.006798857028425011,0.0037326782221589897,0.005224139033268045,0.003393169315842051,0.00441911959813052,0.0005486313479691722,0.0004308048893565784,6.260019606936367e-06
1.656852218692538,-0.10228847658307322,0.17942164117268478,0.7466039859430281,0.9102482327495109,0.05830741953563798,0.016957877529158984,-0.00018079488580360846,0.1620502971784813,2023-04-01,0.0071190549833042025,0.0039134545911018075,0.005536058310847276,0.003571695054780807,0.004612923651600803,0.0005735805036099706,0.00045130960795000793,6.561869922136136e-06
1.6515847105909491,-0.0930807402689278,0.18111765361630372,0.7477616990582906,0.9038230115326586,0.057265438624563084,0.017995754130144842,-0.00019804251808909956,0.16354735548655341,2023-07-01,0.007010701177218604,0.0038642012985738603,0.005478807635092099,0.003511136009187583,0.004551690284145311,0.0005661185013219447,0.00044274611645071614,6.44183475441618e-06
1.6697191934736173,-0.0885629079857452,0.17713017271082976,0.7579449115582175,0.911774281915401,0.05775685650067613,0.01692383332875263,-0.00018484898344611595,0.16428838322178152,2023-10-01,0.007066294258549736,0.003880905474068187,0.005491284881347654,0.0035426442024651147,0.004586172995794166,0.0005674414307525402,0.00044696537898224615,6.483812700650506e-06
