Intercept_params,cs_p13_1[T.Primaria]_params,cs_p13_1[T.Secundaria]_params,cs_p13_1[T.Preparatoria o bachillerato]_params,cs_p13_1[T.Profesional]_params,cs_p13_1[T.Maestría]_params,cs_p13_1[T.Doctorado]_params,sex[T.Mujer]_params,t_loc[T.Urbano]_params,emp_ppal[T.informal]_params,emp_ppal[T.formal]_params,exp_params,np.square(exp)_params,R2,Fecha,Intercept_bse,cs_p13_1[T.Primaria]_bse,cs_p13_1[T.Secundaria]_bse,cs_p13_1[T.Preparatoria o bachillerato]_bse,cs_p13_1[T.Profesional]_bse,cs_p13_1[T.Maestría]_bse,cs_p13_1[T.Doctorado]_bse,sex[T.Mujer]_bse,t_loc[T.Urbano]_bse,emp_ppal[T.informal]_bse,emp_ppal[T.formal]_bse,exp_bse,np.square(exp)_bse
1.5800399555579028,0.17770502224570384,0.3082191013477768,0.48438322638417,1.0261788261991291,1.5319872431490682,1.727622027875678,-0.13812101004607685,0.27780138303218277,0.6916195409385134,0.8884204146193907,0.030844071011150068,-0.0003998137943917498,0.2682881585246144,2007-07-01,0.009140382799211049,0.010496408067522544,0.011349675616735859,0.012055446487298439,0.012217096612069864,0.02108785249732844,0.05056774344427659,0.0041745873612635395,0.005927081964879963,0.004656991882541871,0.005439241596893014,0.00047973310370663777,6.78616251985705e-06
1.5748112717676293,0.19707025285041457,0.329015827681752,0.5171515861401842,1.080223844632008,1.5653607214867273,1.7502682045603837,-0.12845459979830443,0.26521522391167074,0.6892365667326743,0.8855747050349552,0.029786534229509117,-0.00037993682687263546,0.27759108090514073,2007-10-01,0.009106438599403983,0.010503349480284564,0.011359169396476592,0.012065841036880574,0.012207691283172088,0.0203855272757397,0.04788130307615717,0.004150215429804065,0.005886019406299597,0.004635984149278314,0.005434591782627558,0.00047355688656722483,6.697854084378684e-06
1.5657878758249428,0.20512811025448113,0.35174981692830204,0.5281030680601785,1.0792661567931783,1.5502042505676956,1.78418592111126,-0.13380181200160227,0.28100639039642283,0.6811910987085751,0.88459677711637,0.030476127602173882,-0.00038735450115441833,0.26827362277429345,2008-01-01,0.009313553410937937,0.010682356048868465,0.01156045718515786,0.012292197432267709,0.01247594609524192,0.021350657947390068,0.05265373876396651,0.004282245060862141,0.005993417303489872,0.004745515197937757,0.005560784828388866,0.000491651240374414,6.948924160841329e-06
1.5806417221093276,0.1908278494185671,0.3300764928892356,0.5072674843223567,1.0702581590571791,1.5440226956670453,1.7230283556921846,-0.13931707198355744,0.25420578969846797,0.6933083193252116,0.8873334027841171,0.030824004464362252,-0.00039278125271700556,0.2766754593210776,2008-04-01,0.009032744269018709,0.0104135497927046,0.011249982142552371,0.011955262395283994,0.01210263167723634,0.02041979644421394,0.05094778053914012,0.004097889291494972,0.005787967131708789,0.00457630956279601,0.005403033551295007,0.0004711376075497104,6.654184523840402e-06
1.5727862823254093,0.18806398518978867,0.32376178670107725,0.5027621192176943,1.0398078685919794,1.5475571575006057,1.7081346340030215,-0.13849196619789111,0.251626294994884,0.6944337675441669,0.878352514781244,0.03026065244251984,-0.000380055105207623,0.2597253349513121,2008-07-01,0.009145215705743738,0.010530897557340296,0.011370969452093592,0.01208192379228831,0.012286369785936236,0.021145480432842444,0.05270871655446114,0.004186658514225253,0.005922381299412651,0.004643082252620463,0.0054661117195341485,0.00047714311294258044,6.724471120618723e-06
1.5971854943848376,0.16561382319148552,0.30134393728374037,0.47681293971229277,1.0252143430850995,1.545221975771499,1.6421541746502981,-0.1328035034717585,0.23198633930223875,0.7001354071251165,0.8970500872597253,0.02875175324907038,-0.0003660247718867541,0.2704148610206314,2008-10-01,0.009223758292248481,0.010676590164600331,0.0115066215673402,0.012214799839705803,0.012378804394852975,0.0205428981496623,0.04922565821079898,0.004178349926445446,0.005838380176017637,0.004676222505120549,0.005511402269163559,0.0004826719197283916,6.858232240354453e-06
1.5883928826315983,0.1744534964433069,0.3128608681994943,0.4873066127421549,1.0358030077822744,1.5199279908988998,1.620513713368923,-0.1407266923849477,0.24279827253877806,0.6948532940040119,0.8935395886275886,0.028744455774113872,-0.00036786440236284755,0.2703919747295299,2009-01-01,0.009364631721031259,0.010777586458191692,0.011631632234109502,0.012350270842485897,0.012539935641534033,0.020897884286916173,0.049651264089795595,0.004236503656774156,0.005877130379647684,0.004730274995833452,0.005613087090103762,0.0004911631307184589,6.931024394734195e-06
1.6229795150949036,0.1564572104344364,0.28507495738309313,0.4565463027905046,1.0080271510588061,1.5272642964867078,1.7216184757496233,-0.13405423305637804,0.23064040373012745,0.7071284436790092,0.9158510714158933,0.028347303984303136,-0.00035816705418006403,0.2551926344762465,2009-04-01,0.009761105704470346,0.01126745565441001,0.012143994682085598,0.012901949362181662,0.013105461559077386,0.02218150254715302,0.05533500236062259,0.004409125542638417,0.006067831655620524,0.004926550307354475,0.005850864514962887,0.0005111792744642097,7.194287173994169e-06
1.5898049577687803,0.15627756086596006,0.28512986034738314,0.4470220957991303,0.9767475526022815,1.487628191120073,1.7060342254358276,-0.12583802838117392,0.2409663081592533,0.6939876341298469,0.8958173236389315,0.028815737615018204,-0.00037237639521970126,0.2503456213292693,2009-07-01,0.009572458721502653,0.011032979605596044,0.011902066590940218,0.01263859534840584,0.012894014540120808,0.02178603086227513,0.057714594079080084,0.004346732973135827,0.006001058078248131,0.004840986518482478,0.005743860662853984,0.000500691528565356,7.028305236524198e-06
1.601873375976604,0.14990724807743902,0.28957314745394686,0.45462146474027976,0.9950218909820583,1.4747563747997177,1.7130833512857904,-0.11279131735137184,0.23087589468609931,0.7107021562578314,0.891171219718772,0.027677080068542446,-0.0003517335368028874,0.2502506539988222,2009-10-01,0.009479943884918478,0.011028257021943716,0.011869037008615883,0.012586351880902171,0.012805528016341473,0.021296009838637872,0.05182353251937988,0.00428919521297919,0.005891956859014761,0.004794029633883541,0.005687207564051772,0.0004946349036645036,6.996682120940095e-06
1.5912249556260152,0.1443072592061026,0.2841462143486241,0.45059517712025376,1.004988483917188,1.4822867031997282,1.7565263482016242,-0.11526621257071758,0.2153248999223459,0.6956607376755802,0.895564217950434,0.028788078567656257,-0.00035996324861068806,0.2610274431321722,2010-01-01,0.009353391590389205,0.010911714621563684,0.011719912064233137,0.012398055345687956,0.012619166956260168,0.020834995020183825,0.05326142024524598,0.00422568854494807,0.005799042562915732,0.004736945664590728,0.005593345286278239,0.0004889209135701909,6.911808661767121e-06
1.5914857747494116,0.1614827394707195,0.2982519092456167,0.46697269554925885,1.018291587695672,1.5231363797576132,1.783637496566788,-0.11288709139645721,0.22116764060070543,0.6974167528075178,0.8940690219418957,0.02824491327426884,-0.0003539007907227157,0.25842049454332205,2010-04-01,0.009340193533129629,0.010900149861044905,0.011694240075820211,0.01238622055845627,0.012615667895330892,0.0208924709175777,0.05092438412254522,0.004218321408024157,0.005789082181517626,0.004747832415897313,0.005578024515214552,0.0004879570621938037,6.902808572883548e-06
1.5893124555590579,0.15140787577156847,0.29422327760789396,0.4572137402175388,0.9938221489602687,1.5399621043253047,1.7706524549337483,-0.11575565273484384,0.23475738754000827,0.699091106918877,0.8902213486401845,0.028073126710135905,-0.00035160027081014713,0.24867107545728073,2010-07-01,0.00958447836356492,0.011267661394092774,0.012063406781901573,0.012729857776168271,0.013015079099578466,0.021939277352034117,0.05561709774749446,0.004300169163757071,0.005905982331201287,0.004867419590874266,0.005704916444034995,0.0004952530899481449,7.026817365775384e-06
1.5830023214165567,0.16566906513777188,0.2962890273690375,0.45667942275765416,0.9995839615864816,1.4704413844271165,1.6487467470888868,-0.1124731092714805,0.22544332325658034,0.6879150609723519,0.8950872604442067,0.027681604079081087,-0.00035476194221445916,0.2585312327373436,2010-10-01,0.0094759546028075,0.011186659730872928,0.011952979255652222,0.012598267706219012,0.012864842155852858,0.021276831473168327,0.052628678380204984,0.00423183678936523,0.005772281414774026,0.004817336083078622,0.005633958815546987,0.0004933333893076811,7.046377524302435e-06
1.581883554744698,0.15749320180946572,0.28716351719589106,0.4464537089865099,0.9833941188723145,1.4637422603729973,1.7236826687976896,-0.11398271813335,0.22752948255226613,0.6914247776202667,0.8904587771244341,0.028089934321472845,-0.0003504971905827042,0.2588280337267489,2011-01-01,0.009341055836865007,0.010965354335650471,0.0117116841349384,0.012366542264762677,0.012620804412079302,0.02080172647649432,0.0516395494708971,0.004188206476751166,0.005678128981144823,0.004746881218665722,0.00556147400984097,0.0004904982984760949,6.9937649703333215e-06
1.6097236508741908,0.16353769006858548,0.2824802604606894,0.4483994475526706,0.9779984362586841,1.4376065436723793,1.6513850210106291,-0.10879161178460123,0.22313345741179202,0.7107033932810185,0.8990202575931705,0.027275337151279062,-0.00034259440555122346,0.24591534778261592,2011-04-01,0.009388163366850418,0.011068442792293716,0.011828757586064819,0.012490364753185762,0.012771123546166326,0.021098568606172013,0.05021891716989843,0.004233744795367431,0.005750528330357739,0.004766599108842455,0.005602083015360502,0.000492642428836369,7.010205189243638e-06
1.5715181058503924,0.1671538025966827,0.2978419660443727,0.45521882440374745,0.9727181740582453,1.4739975834216048,1.768129824057199,-0.10756727510658592,0.2355922504531646,0.6967393073283921,0.8747787985220002,0.02843361677928061,-0.00035482849597213355,0.24063580979206056,2011-07-01,0.009447903918559729,0.01118675495116137,0.011924825835562675,0.01258946073182316,0.012886358198696051,0.02181801061829328,0.054195579179590496,0.004262985525355074,0.0057939173276920245,0.004811519292649486,0.005621570346724489,0.000494289231256223,7.025113908419401e-06
1.5956843842705117,0.1424641368812315,0.2642652070585357,0.4255093821350187,0.9534300908281864,1.45514562997469,1.6365736315261847,-0.10063787428947585,0.22405638308699383,0.7089094910932707,0.8867748931772419,0.027966111275076883,-0.00035403186331080797,0.2436750632992618,2011-10-01,0.009407224646285902,0.011243920979058169,0.011969318651420159,0.01259653179328918,0.012888575592935273,0.021113417889180985,0.04870589826220272,0.004184217857732707,0.005657988887457588,0.0047834327192182195,0.005590656624357706,0.00048489926020897135,6.928626760822988e-06
1.5749833302684721,0.1579757721346155,0.28386634516864573,0.44424655238391353,0.977440803065445,1.4781198153740729,1.690930657915677,-0.09569559717195952,0.20773098439468266,0.6955561222588548,0.8794272080096195,0.028823399428508988,-0.0003594412632553494,0.2510535958615252,2012-01-01,0.009434480768751204,0.011278802519767475,0.012005114727602453,0.01263473203517193,0.012884465150484165,0.020678784341640263,0.048317525108978646,0.004146425404507833,0.0056203176336137115,0.00478960760800837,0.005596749239028415,0.0004804840850655102,6.828044672399548e-06
1.6099074383691823,0.13743068823993523,0.2659748605059302,0.42928835575416874,0.9589393910114075,1.4896176555704153,1.6802147137170396,-0.10372024646400621,0.22581427703971338,0.7140087090817498,0.8958987292874311,0.027628066463253612,-0.0003456316558512561,0.2449213154637898,2012-04-01,0.009502168861657534,0.011372641702402113,0.012093048519424552,0.012732901762326125,0.01301489522390521,0.021054310980987364,0.048031202002933426,0.00420223747143774,0.005695102531277354,0.004839955132834217,0.005627454154794356,0.00048565563877459576,6.902196941022733e-06
1.5859220828127907,0.1556323969809445,0.2872098543025423,0.4440779084627113,0.9560952202023525,1.4948051981298205,1.6382210928668859,-0.1013974651667055,0.21676087305157365,0.7073336219931081,0.8785884608196826,0.027303108568192534,-0.0003380759635594352,0.23302200131355744,2012-07-01,0.009566441440038874,0.01144585551407866,0.012154133971864989,0.012802105529107554,0.01310509895160561,0.021497760994613604,0.04992657333634685,0.0042266702061654685,0.005716663623398662,0.004863117135424779,0.005669614127750196,0.000483743375448858,6.859608416921192e-06
1.58139927958469,0.14394661543070206,0.2809135054900139,0.4434766422602262,0.9719933265654869,1.5201080530398836,1.719843432706629,-0.09990473450977937,0.21779852921806953,0.698303461977885,0.883095817606805,0.027981449719537803,-0.0003514235113621821,0.25253539312513984,2012-10-01,0.009753209795642055,0.011811624385601165,0.012523684199030579,0.013145648807054273,0.013411777964842856,0.02071554676843437,0.05052848917956144,0.004241228132638945,0.0057450042397225,0.00496291422004311,0.0057571827924029475,0.0004942679656140756,7.061289711843197e-06
1.602155630002438,0.13307983923346683,0.2539252658067376,0.4184093848789728,0.9323972726849776,1.4398336942656447,1.681708181224152,-0.09956870843370266,0.23283149138317594,0.706664611990055,0.895491018012384,0.026946716563977676,-0.00033127706333931154,0.2441689149470928,2013-01-01,0.009754361629938257,0.01175260901058487,0.01246694760009878,0.013084197729179016,0.013376756730648686,0.02097963744277344,0.05071695908900272,0.00422652117504378,0.005759704891645998,0.004967930918030724,0.0057381370959104705,0.0004950905767211134,7.054718768877959e-06
1.6006938116137723,0.1379733115553174,0.2665212022377178,0.4240517005060487,0.9542800578852814,1.455794262741662,1.618101810267789,-0.10187528159703078,0.2269074019965598,0.7097071214048086,0.890986690208962,0.026979464125104276,-0.0003369258743795083,0.2447723794227762,2013-04-01,0.009784816458414954,0.011853033594251071,0.012552059294383132,0.01313678880529794,0.01343643210908259,0.020923303131527234,0.048945993429858635,0.00420786401909805,0.005842508664074607,0.0049943427679043926,0.005738812628394217,0.0004954551039777657,7.089796202319203e-06
1.6008085950084086,0.12030885568860514,0.22785048717623893,0.3918513805953908,0.9066803971165465,1.4022529542421676,1.6604064151563382,-0.10430838906219003,0.22991473533936446,0.7105559253171412,0.890252669691267,0.0284306591623458,-0.0003606685307218113,0.23387563001086487,2013-07-01,0.009973756880477962,0.012075344734921098,0.01275412503572664,0.013334977376084627,0.013660052514156622,0.021686306489015806,0.053388641815481454,0.004243805418798196,0.0059763520510037,0.0050757160736655755,0.005834694785533542,0.0004976931528981305,7.115977168308279e-06
1.5667059893447182,0.1602915282519747,0.2846231457562062,0.4432342658340857,0.9845116600180945,1.4804010895327435,1.6955163547377892,-0.09511719216721023,0.224984484246475,0.7022997267731658,0.8644062625715593,0.027372667667938964,-0.00034129690814883537,0.24820947550514516,2013-10-01,0.009638704941367307,0.011681854540673008,0.012331967096777858,0.01289425742708395,0.013175373780742617,0.02033226193835504,0.04921658275532771,0.00407196707738588,0.005829651515647357,0.004894208840182059,0.005646689133744859,0.00047750014798638986,6.828844174555889e-06
1.5627156596455778,0.15700127087610002,0.272178598409172,0.42771068012553715,0.9683229562518749,1.4287707280385251,1.6588016839378892,-0.10365366646448679,0.2559574315737707,0.6938472185315276,0.8688684411140457,0.026819656637120857,-0.0003333475607312399,0.2476464868223861,2014-01-01,0.009773168020995551,0.011861020369770197,0.012515290814318457,0.013048184571388791,0.01335799822382135,0.020936541318287906,0.046398655898205354,0.004097995314799099,0.005856287908458697,0.004962944773716615,0.005700538628545986,0.0004842894526153062,6.925437870172176e-06
1.5890846702756944,0.14923110345490187,0.26727046163818136,0.41127326539836656,0.9655758863249592,1.4384138123900256,1.599263098610708,-0.09181953997255465,0.23361409205219685,0.7110825515049912,0.8780021187707013,0.026427278358446528,-0.00033141705484156833,0.2458169140443106,2014-04-01,0.009741318052556193,0.011812693135912078,0.01246948389013806,0.013023596471545528,0.01330961524943319,0.020720375956375266,0.046215916495377644,0.004108630445187686,0.005869631253514376,0.0049561646700578155,0.005686507957503148,0.0004849560289297366,6.927702480708794e-06
1.5724583994810426,0.1430824716161987,0.26605841975568534,0.4146609525921799,0.9484888889282541,1.4532890168620194,1.7147978009446285,-0.09836835308890804,0.2337186295058058,0.7039524381232396,0.8685059613577993,0.026917682861704328,-0.00033751363539180656,0.24132368404606563,2014-07-01,0.009830798439902115,0.012024496541873791,0.012677952644799428,0.013217124782829852,0.013510045567899488,0.021527534753867022,0.049083032366429316,0.004114474207059554,0.005868065317649256,0.005005047419649892,0.005718392518892413,0.0004830439290189474,6.9156094822097e-06
1.5672803631208867,0.14918316873427495,0.2724511380649494,0.413024482475351,0.9545360979223445,1.4487928992750874,1.67644212579784,-0.08419007360966863,0.23088662627880718,0.6981777163557145,0.8691026467651704,0.026028351302924267,-0.0003243448531277714,0.2532413807692607,2014-10-01,0.009514791043064528,0.011616636935645765,0.012230846855381216,0.012772526476335753,0.01303040565301678,0.02018099680039409,0.04298244760083807,0.003985564587812024,0.005672946862017206,0.004846284974210769,0.00553716891272351,0.00047033762316952714,6.730268137059967e-06
1.5842764935750562,0.13710924711039096,0.24811698480720054,0.3942602426962232,0.9405389823746343,1.4503997339071988,1.6023240572054602,-0.10541599457527194,0.23001791990680848,0.705437170483755,0.8788393230913031,0.027318899049654247,-0.0003415852711813193,0.2504776048265349,2015-01-01,0.009676060030930592,0.011825634418187592,0.012458371301860786,0.013006971129575252,0.013264543647816799,0.02054904696653446,0.044976695207375565,0.004027812715655518,0.0057266931840583716,0.004925129303450908,0.005620305839760172,0.00047970137013729215,6.875303500209265e-06
1.633408113545285,0.13361053578174586,0.2478935884881524,0.3846358990818568,0.9252231270580556,1.3895798140582982,1.6066397848145058,-0.10799727607172552,0.2168488410919812,0.7292812529848736,0.9041268605604147,0.024930885787283853,-0.0003082716132846431,0.2398518970486112,2015-04-01,0.009695822431548507,0.011916700531836799,0.01252148247359386,0.013059377138430858,0.013337765387493044,0.020716131681603182,0.0448124688451442,0.004011549983564142,0.005711037627349807,0.004929546520785659,0.0056286912793311475,0.0004761645724578884,6.826936698988074e-06
1.6135943439128506,0.13687753483047232,0.2427225855624741,0.3788697260522808,0.8930885635880125,1.3841082498893869,1.6368998977199936,-0.10137820282787022,0.23060783776760413,0.719421393041603,0.8941729508712495,0.02591917203602611,-0.000324968197599054,0.23300884233159136,2015-07-01,0.009769328459835844,0.012085699068055657,0.012691015093749562,0.01321699019876821,0.013525163247156958,0.021236649737197886,0.04701236178457973,0.004053058164857787,0.005758276855099133,0.004969554752590347,0.0056698043068888915,0.00047584321546029456,6.825695535542367e-06
1.6201515359087477,0.13196536424925545,0.23284957938477957,0.37752606565920543,0.9000992777010491,1.3671305482121034,1.5461904311648347,-0.09144877826351219,0.22385785543899406,0.7232655432784587,0.8968859926302857,0.026252210271721886,-0.00033260369789199593,0.2351572784575624,2015-10-01,0.009809080166009346,0.012121851589408383,0.012737083586007501,0.01326154659489088,0.013570078949077457,0.020969116368433762,0.04737685693413907,0.004063837418819613,0.005719857112232042,0.004991676811855896,0.005702559967480233,0.0004790995997339494,6.890755451458934e-06
1.6222062817641496,0.1741317859263494,0.2736330768267317,0.41425379968231063,0.9224566230769885,1.4101287190125449,1.6430288792407475,-0.10023128103814986,0.21482538574024335,0.7194234127263537,0.9027828690377959,0.025510260614745893,-0.0003206914180587534,0.23317789685282153,2016-01-01,0.0098682390574368,0.012112423591007926,0.012712561513439424,0.013231626765924008,0.013553858089080847,0.02073264162343378,0.047329629827620026,0.004097399225818085,0.005783719222269988,0.00501071947424753,0.0057427336739256174,0.00048704875690185783,7.002458296473287e-06
1.625509553462662,0.15535348247417013,0.25654952927991453,0.4001062530108814,0.9136959784043827,1.3800048736022388,1.5303206406182646,-0.09413916801711317,0.2246449804747876,0.7298693157701086,0.8956402376925541,0.024961701538111922,-0.00031765781201309196,0.23923047568468525,2016-04-01,0.009632453962863418,0.011874157889851654,0.012461871013209195,0.012971913768048621,0.013276748374682467,0.020149791567886304,0.04372293415591048,0.003987015972360573,0.0056373520357068906,0.004892108146453209,0.005607073034592498,0.0004719229167066978,6.776320904577533e-06
1.6379400943241147,0.15984627857481618,0.2588652315667725,0.39488464018915737,0.8778881322807726,1.3958891143591166,1.6045437622781806,-0.09966287458609968,0.21862944854547944,0.7393894503358616,0.8985506439882526,0.02494750117992032,-0.00031778112067754093,0.2196057360437731,2016-07-01,0.009793112832344906,0.01210945949531786,0.012707784254260982,0.013227382905861614,0.013570692469882309,0.02112306954527404,0.04819257203008707,0.004055435168341098,0.005738391196186852,0.004973053001595662,0.005694708019446694,0.0004780542123762771,6.89570020812429e-06
1.651894339981211,0.15842222797404204,0.26666682822363275,0.39345024920781774,0.8979336687598901,1.3763009920476146,1.605077224406355,-0.09853576261698127,0.20685196709923676,0.7427325255488226,0.9091618144323891,0.023366019450886875,-0.00028936959993674437,0.22980798209110898,2016-10-01,0.00955564721275504,0.011747224023761183,0.01235529146168111,0.012881332486049482,0.013216078198928925,0.020079594101862185,0.04498286715950872,0.0039879633276643945,0.005586590822579637,0.004855953078600479,0.005573557056288811,0.00047334005827094253,6.810003282333276e-06
1.627894658671734,0.16567764063742438,0.2674839983670289,0.39598026718583257,0.8914356881636444,1.389997295421517,1.6151586125232402,-0.09057378886811386,0.21651472456148743,0.7277236997223782,0.9001709589493583,0.023792596497964964,-0.0002919957265870678,0.2308163473385244,2017-01-01,0.009608191518833575,0.01188256190853105,0.012459039631118557,0.012976088028422067,0.0132930432133674,0.020000029594175656,0.04419299135646932,0.003999457872597834,0.00562335652962992,0.004877850850845772,0.005599048595885726,0.0004766070141789606,6.879462123188111e-06
1.6640242819932638,0.14726586908059955,0.24617503458878953,0.3731279873927868,0.8785806300960507,1.386169206008784,1.5985372282159478,-0.09648268762103338,0.21071083234912835,0.7489635085507746,0.9150607734424877,0.02380344101252776,-0.0002995592160924642,0.22546996468475888,2017-04-01,0.009810452244683809,0.012201758610629788,0.012785137514680633,0.013302658992004352,0.013618712189454357,0.020796866781875558,0.04481988854412476,0.00404402568076482,0.005748474115399512,0.0049838797058319555,0.005697045893940229,0.0004777803123743086,6.8759197772481025e-06
1.6524159435557781,0.13824745262441268,0.23821713086289972,0.35807240427017467,0.8274418032552202,1.3490741744540513,1.5916222823015742,-0.09450792682406758,0.22684228044627378,0.7445020822137614,0.9079138613420169,0.023798662759202484,-0.0003001199329723308,0.20989053471871788,2017-07-01,0.009986999358902397,0.012438710790601888,0.013043133740253739,0.013560141424773492,0.013903399145396981,0.02177063378358001,0.04929614991674224,0.004122684211175322,0.0058193229303331335,0.005068323932245707,0.005804347626105949,0.0004840370021775158,6.9640189381287994e-06
